Run,Assay Type,BioProject,BioSample,Center Name,Collection_Date,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes
ERR2017545,WGS,PRJEB21528,SAMEA104142141,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077127,SAMEA104142141,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026478-98,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142141,N188,Illumina,ERP023788,N188,"sra,fastq","s3,ena","ena,s3.us-east-1",194,6420425799,5179399882
ERR2017546,WGS,PRJEB21528,SAMEA104142140,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077128,SAMEA104142140,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026479-99,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142140,N189,Illumina,ERP023788,N189,"sra,fastq","s3,ena","ena,s3.us-east-1",195,6989369550,5595405111
ERR2017547,WGS,PRJEB21528,SAMEA104142139,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077129,SAMEA104142139,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026480-100,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142139,N190,Illumina,ERP023788,N190,"sra,fastq","s3,ena","ena,s3.us-east-1",194,5966336798,4804849655
ERR2017548,WGS,PRJEB21528,SAMEA104142138,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077130,SAMEA104142138,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026481-101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142138,N191,Illumina,ERP023788,N191,"fastq,sra","s3,ena","ena,s3.us-east-1",195,5605824074,4398823493
ERR2017549,WGS,PRJEB21528,SAMEA104142137,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077131,SAMEA104142137,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026483-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142137,N193,Illumina,ERP023788,N193,"sra,fastq","ena,s3","ena,s3.us-east-1",195,5878089349,4616719819
ERR2017550,WGS,PRJEB21528,SAMEA104142136,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077132,SAMEA104142136,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026484-105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142136,N194,Illumina,ERP023788,N194,"sra,fastq","s3,ena","s3.us-east-1,ena",195,5588806988,4380561281
ERR2017551,WGS,PRJEB21528,SAMEA104142135,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077133,SAMEA104142135,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026485-106,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142135,N195,Illumina,ERP023788,N195,"sra,fastq","ena,s3","ena,s3.us-east-1",196,4916485732,3808086744
ERR2017552,WGS,PRJEB21528,SAMEA104142134,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077134,SAMEA104142134,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026486-107,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142134,N197,Illumina,ERP023788,N197,"fastq,sra","s3,ena","s3.us-east-1,ena",195,5744942505,4493359603
ERR2017553,WGS,PRJEB21528,SAMEA104142133,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077135,SAMEA104142133,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026487-108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142133,N198,Illumina,ERP023788,N198,"fastq,sra","ena,s3","ena,s3.us-east-1",196,4581237042,3513810038
ERR2017554,WGS,PRJEB21528,SAMEA104142132,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077136,SAMEA104142132,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026488-109,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142132,N199,Illumina,ERP023788,N199,"fastq,sra","s3,ena","s3.us-east-1,ena",195,5754480930,4478012600
ERR2017555,WGS,PRJEB21528,SAMEA104142131,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077137,SAMEA104142131,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026489-113,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142131,N200,Illumina,ERP023788,N200,"fastq,sra","ena,s3","s3.us-east-1,ena",195,6157574362,4780941280
ERR2017556,WGS,PRJEB21528,SAMEA104142130,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077138,SAMEA104142130,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026490-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142130,N201,Illumina,ERP023788,N201,"fastq,sra","s3,ena","s3.us-east-1,ena",195,6404409884,4998697596
ERR2017557,WGS,PRJEB21528,SAMEA104142129,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077139,SAMEA104142129,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026491-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142129,N202,Illumina,ERP023788,N202,"fastq,sra","s3,ena","s3.us-east-1,ena",196,4530901952,3479650685
ERR2017558,WGS,PRJEB21528,SAMEA104142128,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077140,SAMEA104142128,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026492-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142128,N203,Illumina,ERP023788,N203,"sra,fastq","ena,s3","ena,s3.us-east-1",195,5702399850,4410973634
ERR2017559,WGS,PRJEB21528,SAMEA104142127,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077141,SAMEA104142127,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026493-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142127,N204,Illumina,ERP023788,N204,"fastq,sra","s3,ena","s3.us-east-1,ena",197,2598281603,1870963640
ERR2017560,WGS,PRJEB21528,SAMEA104142126,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077142,SAMEA104142126,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026544-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142126,N206,Illumina,ERP023788,N206,"sra,fastq","s3,ena","s3.us-east-1,ena",198,3572948874,2512679728
ERR2017561,WGS,PRJEB21528,SAMEA104142125,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077143,SAMEA104142125,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026545-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142125,N207,Illumina,ERP023788,N207,"fastq,sra","ena,s3","s3.us-east-1,ena",194,3980467425,3153606118
ERR2017562,WGS,PRJEB21528,SAMEA104142124,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077144,SAMEA104142124,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026547-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142124,N209,Illumina,ERP023788,N209,"sra,fastq","s3,ena","s3.us-east-1,ena",194,4897375321,3880908099
ERR2017563,WGS,PRJEB21528,SAMEA104142123,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077145,SAMEA104142123,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026548-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142123,N210,Illumina,ERP023788,N210,"sra,fastq","ena,s3","s3.us-east-1,ena",197,3232709482,2306578548
ERR2017564,WGS,PRJEB21528,SAMEA104142076,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077146,SAMEA104142076,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027668-166,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142076,N213,Illumina,ERP023788,N213,"sra,fastq","ena,s3","s3.us-east-1,ena",194,5130287879,3997764681
ERR2017565,WGS,PRJEB21528,SAMEA104142122,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077147,SAMEA104142122,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026550-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142122,N214,Illumina,ERP023788,N214,"sra,fastq","ena,s3","s3.us-east-1,ena",195,5299864744,4147021967
ERR2017566,WGS,PRJEB21528,SAMEA104142121,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077148,SAMEA104142121,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026551-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142121,N215,Illumina,ERP023788,N215,"fastq,sra","ena,s3","ena,s3.us-east-1",195,6357898449,5088679571
ERR2017567,WGS,PRJEB21528,SAMEA104142120,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077149,SAMEA104142120,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026554-44,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142120,N218,Illumina,ERP023788,N218,"sra,fastq","ena,s3","ena,s3.us-east-1",195,6088887377,4811919095
ERR2017568,WGS,PRJEB21528,SAMEA104142075,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077150,SAMEA104142075,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027669-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142075,N220,Illumina,ERP023788,N220,"fastq,sra","ena,s3","ena,s3.us-east-1",195,6282541444,4837408281
ERR2017569,WGS,PRJEB21528,SAMEA104142119,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077151,SAMEA104142119,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026556-51,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142119,N221,Illumina,ERP023788,N221,"fastq,sra","ena,s3","s3.us-east-1,ena",194,6571280658,5386035702
ERR2017570,WGS,PRJEB21528,SAMEA104142118,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077152,SAMEA104142118,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026557-52,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142118,N222,Illumina,ERP023788,N222,"fastq,sra","s3,ena","s3.us-east-1,ena",194,6590252486,5327167319
ERR2017571,WGS,PRJEB21528,SAMEA104142117,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077153,SAMEA104142117,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026558-64,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142117,N223,Illumina,ERP023788,N223,"fastq,sra","ena,s3","s3.us-east-1,ena",193,5662955548,4657129337
ERR2017572,WGS,PRJEB21528,SAMEA104142116,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077154,SAMEA104142116,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026559-66,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142116,N224,Illumina,ERP023788,N224,"sra,fastq","s3,ena","ena,s3.us-east-1",194,4230174665,3325540207
ERR2017573,WGS,PRJEB21528,SAMEA104142115,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077155,SAMEA104142115,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026560-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142115,N225,Illumina,ERP023788,N225,"sra,fastq","ena,s3","s3.us-east-1,ena",193,5995566326,4960770256
ERR2017574,WGS,PRJEB21528,SAMEA104142114,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077156,SAMEA104142114,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026561-78,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142114,N226,Illumina,ERP023788,N226,"fastq,sra","s3,ena","s3.us-east-1,ena",193,6115468756,5042683623
ERR2017575,WGS,PRJEB21528,SAMEA104142113,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077157,SAMEA104142113,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026562-80,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142113,N227,Illumina,ERP023788,N227,"sra,fastq","ena,s3","s3.us-east-1,ena",194,6505135163,5312842973
ERR2017576,WGS,PRJEB21528,SAMEA104142112,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077158,SAMEA104142112,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026566-86,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142112,N231,Illumina,ERP023788,N231,"fastq,sra","ena,s3","s3.us-east-1,ena",194,5654522450,4555153849
ERR2017577,WGS,PRJEB21528,SAMEA104142111,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077159,SAMEA104142111,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026567-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142111,N232,Illumina,ERP023788,N232,"sra,fastq","ena,s3","ena,s3.us-east-1",195,6140165452,4913182869
ERR2017578,WGS,PRJEB21528,SAMEA104142074,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077160,SAMEA104142074,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027670-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142074,N233,Illumina,ERP023788,N233,"sra,fastq","ena,s3","s3.us-east-1,ena",196,5712200467,4344261313
ERR2017579,WGS,PRJEB21528,SAMEA104142073,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077161,SAMEA104142073,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027671-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142073,N234,Illumina,ERP023788,N234,"sra,fastq","s3,ena","s3.us-east-1,ena",195,5381848261,4136764919
ERR2017580,WGS,PRJEB21528,SAMEA104142072,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077162,SAMEA104142072,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027672-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142072,N235,Illumina,ERP023788,N235,"sra,fastq","s3,ena","ena,s3.us-east-1",195,5598543669,4262821843
ERR2017581,WGS,PRJEB21528,SAMEA104142110,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077163,SAMEA104142110,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026568-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142110,N236,Illumina,ERP023788,N236,"sra,fastq","s3,ena","ena,s3.us-east-1",195,6016016754,4801428178
ERR2017582,WGS,PRJEB21528,SAMEA104142109,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077164,SAMEA104142109,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026569-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142109,N237,Illumina,ERP023788,N237,fastq,ena,ena,,,
ERR2017583,WGS,PRJEB21528,SAMEA104142108,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077165,SAMEA104142108,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026570-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142108,N239,Illumina,ERP023788,N239,fastq,ena,ena,,,
ERR2017584,WGS,PRJEB21528,SAMEA104142102,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077166,SAMEA104142102,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026577-100,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142102,N240,Illumina,ERP023788,N240,"sra,fastq","ena,s3","s3.us-east-1,ena",195,6021222246,4670416143
ERR2017585,WGS,PRJEB21528,SAMEA104142101,BEIJING GENOME INSTITUTE,2012,public,2017-12-14,2017-08-26,2018-11-16,2017-06-27,human gut,human-associated habitat,faeces,ERX2077167,SAMEA104142101,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026578-101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142101,N241,Illumina,ERP023788,N241,fastq,ena,ena,,,
