cazy_family	phylum	meanCopyNumber	prevalence
GH106	Fusobacteria	0	0
GH106	Synergistetes	0	0
GH106	Tenericutes	0.03825136612021858	0.03825136612021858
GH106	Fibrobacteres	0	0
GH106	Elusimicrobia	0	0
GH106	Verrucomicrobia	0.40712290502793297	0.07960893854748603
GH106	Bacteroidetes	1.2318090564354227	0.42444791434307383
GH106	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH106	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH106	Bacteria phylum incertae sedis	0.928	0.15657142857142858
GH106		0.3045790251107829	0.13559822747415065
GH108	Proteobacteria	0.31039874902267395	0.19507427677873337
GH108	Firmicutes	0.003702925149168055	0.0036382452338987437
GH108	Candidatus Melainabacteria	0.07142857142857142	0.07142857142857142
GH108	Chloroflexi	0.003215434083601286	0.003215434083601286
GH108	Actinobacteria	0	0
GH108	Spirochaetes	0.18452380952380953	0.14285714285714285
GH108	Lentisphaerae	0	0
GH108	Euryarchaeota	0.00404040404040404	0.00404040404040404
GH108	Fusobacteria	0.031818181818181815	0.031818181818181815
GH108	Synergistetes	0.32142857142857145	0.2857142857142857
GH108	Tenericutes	0.04918032786885246	0.04371584699453552
GH108	Fibrobacteres	0	0
GH108	Elusimicrobia	0	0
GH108	Verrucomicrobia	0	0
GH108	Bacteroidetes	0.17060004461298237	0.13807718045951373
GH108	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH108	Bacteria phylum [Proteobacteria/Firmicutes]	1.1075949367088607	1
GH108	Bacteria phylum incertae sedis	0.013714285714285714	0.013714285714285714
GH108		0.05878877400295421	0.047267355982274745
GH109	Proteobacteria	0.013584831899921814	0.011239249413604378
GH109	Firmicutes	0.04042494704331937	0.03809647009362418
GH109	Candidatus Melainabacteria	0	0
GH109	Chloroflexi	1.1093247588424437	0.9807073954983923
GH109	Actinobacteria	5.466472303206997e-4	5.466472303206997e-4
GH109	Spirochaetes	0	0
GH109	Lentisphaerae	0.48717948717948717	0.3333333333333333
GH109	Euryarchaeota	0.00202020202020202	0.00202020202020202
GH109	Fusobacteria	0	0
GH109	Synergistetes	0	0
GH109	Tenericutes	0.060109289617486336	0.060109289617486336
GH109	Fibrobacteres	0	0
GH109	Elusimicrobia	0	0
GH109	Verrucomicrobia	1.8310055865921788	0.9608938547486033
GH109	Bacteroidetes	1.3126477805041268	0.7180459513718492
GH109	Bacteria phylum [Firmicutes/Actinobacteria]	0.1111111111111111	0.1111111111111111
GH109	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH109	Bacteria phylum incertae sedis	0.07314285714285715	0.07314285714285715
GH109		0.27651403249630724	0.1657311669128508
GH11	Proteobacteria	9.773260359655981e-5	9.773260359655981e-5
GH11	Firmicutes	0.010833885807609592	0.010591336125349677
GH11	Candidatus Melainabacteria	0	0
GH11	Chloroflexi	0.001607717041800643	0.001607717041800643
GH11	Actinobacteria	1.8221574344023323e-4	1.8221574344023323e-4
GH11	Spirochaetes	0	0
GH11	Lentisphaerae	0	0
GH11	Euryarchaeota	0	0
GH11	Fusobacteria	0	0
GH11	Synergistetes	0	0
GH11	Tenericutes	0	0
GH11	Fibrobacteres	1	1
GH11	Elusimicrobia	0	0
GH11	Verrucomicrobia	0	0
GH11	Bacteroidetes	0.0013383894713361588	0.0013383894713361588
GH11	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH11	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH11	Bacteria phylum incertae sedis	0	0
GH11		0.006794682422451994	0.006794682422451994
GH110	Proteobacteria	0.012998436278342455	0.009382329945269743
GH110	Firmicutes	0.07759972834435587	0.06662031272739033
GH110	Candidatus Melainabacteria	0	0
GH110	Chloroflexi	1.1511254019292605	0.7829581993569131
GH110	Actinobacteria	0.0690597667638484	0.0690597667638484
GH110	Spirochaetes	0	0
GH110	Lentisphaerae	3.282051282051282	0.7435897435897436
GH110	Euryarchaeota	0	0
GH110	Fusobacteria	0.004545454545454545	0.004545454545454545
GH110	Synergistetes	0	0
GH110	Tenericutes	0.12568306010928962	0.06557377049180328
GH110	Fibrobacteres	0	0
GH110	Elusimicrobia	0	0
GH110	Verrucomicrobia	2.263268156424581	0.9951117318435754
GH110	Bacteroidetes	0.6575507472674549	0.4828909212580861
GH110	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH110	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH110	Bacteria phylum incertae sedis	0.488	0.08571428571428572
GH110		0.22836041358936485	0.1778434268833087
GH111	Proteobacteria	9.773260359655981e-5	9.773260359655981e-5
GH111	Firmicutes	0.002393156864964507	0.0023931568649645067
GH111	Candidatus Melainabacteria	0	0
GH111	Chloroflexi	0	0
GH111	Actinobacteria	0.004919825072886298	0.004919825072886298
GH111	Spirochaetes	0	0
GH111	Lentisphaerae	0	0
GH111	Euryarchaeota	0	0
GH111	Fusobacteria	0	0
GH111	Synergistetes	0	0
GH111	Tenericutes	0	0
GH111	Fibrobacteres	0	0
GH111	Elusimicrobia	0	0
GH111	Verrucomicrobia	0	0
GH111	Bacteroidetes	0.0016060673656033905	0.0014276154360919027
GH111	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH111	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH111	Bacteria phylum incertae sedis	0	0
GH111		0.0014771048744460858	0.0014771048744460858
GH112	Proteobacteria	0.01026192337763878	0.008111806098514465
GH112	Firmicutes	0.30427049140565626	0.2569247934285206
GH112	Candidatus Melainabacteria	0	0
GH112	Chloroflexi	0	0
GH112	Actinobacteria	0.3514941690962099	0.29464285714285715
GH112	Spirochaetes	0.005952380952380952	0.005952380952380952
GH112	Lentisphaerae	0.23076923076923078	0.15384615384615385
GH112	Euryarchaeota	0	0
GH112	Fusobacteria	0.004545454545454545	0.004545454545454545
GH112	Synergistetes	0	0
GH112	Tenericutes	0.06557377049180328	0.0546448087431694
GH112	Fibrobacteres	0	0
GH112	Elusimicrobia	0	0
GH112	Verrucomicrobia	0	0
GH112	Bacteroidetes	0.0017845192951148783	0.0017845192951148785
GH112	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH112	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH112	Bacteria phylum incertae sedis	0.02057142857142857	0.017142857142857144
GH112		0.20472673559822746	0.1828655834564254
GH113	Proteobacteria	0.0012705238467552776	0.0012705238467552776
GH113	Firmicutes	0.11886551428617628	0.11723234642562619
GH113	Candidatus Melainabacteria	0	0
GH113	Chloroflexi	0	0
GH113	Actinobacteria	0	0
GH113	Spirochaetes	0.005952380952380952	0.005952380952380952
GH113	Lentisphaerae	0.46153846153846156	0.46153846153846156
GH113	Euryarchaeota	0	0
GH113	Fusobacteria	0	0
GH113	Synergistetes	0	0
GH113	Tenericutes	0	0
GH113	Fibrobacteres	0	0
GH113	Elusimicrobia	0	0
GH113	Verrucomicrobia	0	0
GH113	Bacteroidetes	4.907428061565916e-4	4.907428061565915e-4
GH113	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH113	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH113	Bacteria phylum incertae sedis	0.012571428571428572	0.008
GH113		0.06706056129985229	0.06706056129985229
GH114	Proteobacteria	0.001075058639562158	0.0010750586395621578
GH114	Firmicutes	3.2339957634655497e-5	3.2339957634655497e-5
GH114	Candidatus Melainabacteria	0	0
GH114	Chloroflexi	0	0
GH114	Actinobacteria	0.0014577259475218659	0.0010932944606413995
GH114	Spirochaetes	0	0
GH114	Lentisphaerae	0	0
GH114	Euryarchaeota	0	0
GH114	Fusobacteria	0	0
GH114	Synergistetes	0	0
GH114	Tenericutes	0	0
GH114	Fibrobacteres	0	0
GH114	Elusimicrobia	0	0
GH114	Verrucomicrobia	0	0
GH114	Bacteroidetes	0	0
GH114	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH114	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH114	Bacteria phylum incertae sedis	0	0
GH114		0	0
GH115	Proteobacteria	0.009382329945269741	0.007232212666145426
GH115	Firmicutes	0.1817990718432159	0.12565690538945393
GH115	Candidatus Melainabacteria	0	0
GH115	Chloroflexi	0	0
GH115	Actinobacteria	9.110787172011662e-4	9.110787172011661e-4
GH115	Spirochaetes	0.005952380952380952	0.005952380952380952
GH115	Lentisphaerae	0.2564102564102564	0.23076923076923078
GH115	Euryarchaeota	0.00202020202020202	0.00202020202020202
GH115	Fusobacteria	0	0
GH115	Synergistetes	0	0
GH115	Tenericutes	0	0
GH115	Fibrobacteres	0	0
GH115	Elusimicrobia	0	0
GH115	Verrucomicrobia	0.14874301675977653	0.07332402234636871
GH115	Bacteroidetes	0.7419585099263886	0.3437876422038813
GH115	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH115	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH115	Bacteria phylum incertae sedis	0	0
GH115		0.2416543574593796	0.12998522895125553
GH116	Proteobacteria	0.003518373729476153	0.0028342455043002344
GH116	Firmicutes	0.03722329123748848	0.03439354494445612
GH116	Candidatus Melainabacteria	0	0
GH116	Chloroflexi	0.09967845659163987	0.08681672025723473
GH116	Actinobacteria	0.003826530612244898	0.003826530612244898
GH116	Spirochaetes	0	0
GH116	Lentisphaerae	0.7435897435897436	0.7435897435897436
GH116	Euryarchaeota	0	0
GH116	Fusobacteria	0	0
GH116	Synergistetes	0	0
GH116	Tenericutes	0	0
GH116	Fibrobacteres	1	1
GH116	Elusimicrobia	0	0
GH116	Verrucomicrobia	0.00558659217877095	0.00558659217877095
GH116	Bacteroidetes	0.2595137184920812	0.1757751505688155
GH116	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH116	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH116	Bacteria phylum incertae sedis	0.09942857142857142	0.06285714285714286
GH116		0.06646971935007386	0.04815361890694239
GH117	Proteobacteria	0.0023455824863174352	0.0022478498827208757
GH117	Firmicutes	0.007519040150057403	0.007325000404249471
GH117	Candidatus Melainabacteria	0	0
GH117	Chloroflexi	0	0
GH117	Actinobacteria	0	0
GH117	Spirochaetes	0	0
GH117	Lentisphaerae	0.6666666666666666	0.5128205128205128
GH117	Euryarchaeota	0	0
GH117	Fusobacteria	0	0
GH117	Synergistetes	0	0
GH117	Tenericutes	0	0
GH117	Fibrobacteres	0	0
GH117	Elusimicrobia	0	0
GH117	Verrucomicrobia	0.002094972067039106	0.002094972067039106
GH117	Bacteroidetes	0.1409324113316975	0.13678340397055544
GH117	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH117	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH117	Bacteria phylum incertae sedis	0.008	0.006857142857142857
GH117		0.024224519940915804	0.023929098966026588
GH119	Proteobacteria	9.77326035965598e-4	7.818608287724785e-4
GH119	Firmicutes	0	0
GH119	Candidatus Melainabacteria	0	0
GH119	Chloroflexi	0	0
GH119	Actinobacteria	0	0
GH119	Spirochaetes	0	0
GH119	Lentisphaerae	0	0
GH119	Euryarchaeota	0	0
GH119	Fusobacteria	0	0
GH119	Synergistetes	0	0
GH119	Tenericutes	0	0
GH119	Fibrobacteres	0	0
GH119	Elusimicrobia	0	0
GH119	Verrucomicrobia	0	0
GH119	Bacteroidetes	6.691947356680794e-4	6.691947356680794e-4
GH119	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH119	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH119	Bacteria phylum incertae sedis	0	0
GH119		0	0
GH12	Proteobacteria	1.9546520719311962e-4	1.9546520719311962e-4
GH12	Firmicutes	4.527594068851769e-4	4.52759406885177e-4
GH12	Candidatus Melainabacteria	0	0
GH12	Chloroflexi	0	0
GH12	Actinobacteria	1.8221574344023323e-4	1.8221574344023323e-4
GH12	Spirochaetes	0	0
GH12	Lentisphaerae	0	0
GH12	Euryarchaeota	0	0
GH12	Fusobacteria	0	0
GH12	Synergistetes	0	0
GH12	Tenericutes	0	0
GH12	Fibrobacteres	0	0
GH12	Elusimicrobia	0	0
GH12	Verrucomicrobia	0	0
GH12	Bacteroidetes	0	0
GH12	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH12	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH12	Bacteria phylum incertae sedis	0	0
GH12		0	0
GH120	Proteobacteria	0.004788897576231431	0.004007036747458953
GH120	Firmicutes	0.10971330627556877	0.07218278544055107
GH120	Candidatus Melainabacteria	0	0
GH120	Chloroflexi	0	0
GH120	Actinobacteria	0.32215743440233235	0.29755830903790087
GH120	Spirochaetes	0.011904761904761904	0.011904761904761904
GH120	Lentisphaerae	0.38461538461538464	0.3333333333333333
GH120	Euryarchaeota	0	0
GH120	Fusobacteria	0	0
GH120	Synergistetes	0	0
GH120	Tenericutes	0	0
GH120	Fibrobacteres	0	0
GH120	Elusimicrobia	0	0
GH120	Verrucomicrobia	0.008379888268156424	0.004189944134078212
GH120	Bacteroidetes	0.05108186482266339	0.04706669640865492
GH120	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH120	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH120	Bacteria phylum incertae sedis	0.029714285714285714	0.02857142857142857
GH120		0.06765140324963072	0.051994091580502215
GH121	Proteobacteria	2.9319781078967946e-4	2.9319781078967946e-4
GH121	Firmicutes	0.0010348786443089759	0.0010348786443089759
GH121	Candidatus Melainabacteria	0	0
GH121	Chloroflexi	0	0
GH121	Actinobacteria	0.23542274052478135	0.23068513119533526
GH121	Spirochaetes	0	0
GH121	Lentisphaerae	0	0
GH121	Euryarchaeota	0	0
GH121	Fusobacteria	0	0
GH121	Synergistetes	0	0
GH121	Tenericutes	0	0
GH121	Fibrobacteres	0	0
GH121	Elusimicrobia	0	0
GH121	Verrucomicrobia	0	0
GH121	Bacteroidetes	0	0
GH121	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH121	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH121	Bacteria phylum incertae sedis	0	0
GH121		0.009453471196454948	0.008862629246676515
GH123	Proteobacteria	0.009773260359655981	0.008307271305707584
GH123	Firmicutes	0.09376970716168362	0.08227285222256359
GH123	Candidatus Melainabacteria	0	0
GH123	Chloroflexi	0.9485530546623794	0.9163987138263665
GH123	Actinobacteria	0.052660349854227406	0.052660349854227406
GH123	Spirochaetes	0	0
GH123	Lentisphaerae	1.2564102564102564	1
GH123	Euryarchaeota	0	0
GH123	Fusobacteria	0	0
GH123	Synergistetes	0	0
GH123	Tenericutes	0	0
GH123	Fibrobacteres	0	0
GH123	Elusimicrobia	0	0
GH123	Verrucomicrobia	0.9085195530726257	0.9085195530726257
GH123	Bacteroidetes	0.5951817979031898	0.4817755966986393
GH123	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH123	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH123	Bacteria phylum incertae sedis	0.088	0.07314285714285715
GH123		0.1843426883308715	0.15775480059084196
GH125	Proteobacteria	0.005863956215793589	0.00527756059421423
GH125	Firmicutes	0.08348560063386318	0.07890949662855942
GH125	Candidatus Melainabacteria	0	0
GH125	Chloroflexi	0.9919614147909968	0.9887459807073955
GH125	Actinobacteria	0.24052478134110788	0.23669825072886297
GH125	Spirochaetes	0	0
GH125	Lentisphaerae	0	0
GH125	Euryarchaeota	0.00202020202020202	0.00202020202020202
GH125	Fusobacteria	0	0
GH125	Synergistetes	0	0
GH125	Tenericutes	0	0
GH125	Fibrobacteres	0	0
GH125	Elusimicrobia	0	0
GH125	Verrucomicrobia	0.004189944134078212	0.004189944134078212
GH125	Bacteroidetes	0.9783180905643543	0.5803702877537363
GH125	Bacteria phylum [Firmicutes/Actinobacteria]	0.1111111111111111	0.1111111111111111
GH125	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH125	Bacteria phylum incertae sedis	0.32	0.31314285714285717
GH125		0.21595273264401774	0.1500738552437223
GH126	Proteobacteria	5.863956215793588e-4	5.863956215793589e-4
GH126	Firmicutes	0.03552544346166906	0.034894814287793285
GH126	Candidatus Melainabacteria	0	0
GH126	Chloroflexi	0	0
GH126	Actinobacteria	1.8221574344023323e-4	1.8221574344023323e-4
GH126	Spirochaetes	0	0
GH126	Lentisphaerae	0	0
GH126	Euryarchaeota	0	0
GH126	Fusobacteria	0.004545454545454545	0.004545454545454545
GH126	Synergistetes	0	0
GH126	Tenericutes	0	0
GH126	Fibrobacteres	0	0
GH126	Elusimicrobia	0	0
GH126	Verrucomicrobia	0	0
GH126	Bacteroidetes	0	0
GH126	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH126	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH126	Bacteria phylum incertae sedis	0.001142857142857143	0.001142857142857143
GH126		0.01565731166912851	0.014771048744460856
GH127	Proteobacteria	0.17816653635652854	0.1712275215011728
GH127	Firmicutes	0.2937114952379412	0.24489432918842877
GH127	Candidatus Melainabacteria	0	0
GH127	Chloroflexi	0.7331189710610932	0.5836012861736335
GH127	Actinobacteria	0.5923833819241983	0.41508746355685133
GH127	Spirochaetes	0	0
GH127	Lentisphaerae	1.0512820512820513	0.9743589743589743
GH127	Euryarchaeota	0	0
GH127	Fusobacteria	0	0
GH127	Synergistetes	0	0
GH127	Tenericutes	0	0
GH127	Fibrobacteres	0	0
GH127	Elusimicrobia	0	0
GH127	Verrucomicrobia	0.00558659217877095	0.00558659217877095
GH127	Bacteroidetes	1.0988177559669865	0.5904082087887575
GH127	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH127	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH127	Bacteria phylum incertae sedis	0.16	0.12457142857142857
GH127		0.40443131462333826	0.29394387001477107
GH128	Proteobacteria	4.88663017982799e-4	4.88663017982799e-4
GH128	Firmicutes	0.020810762737900813	0.006856071018546966
GH128	Candidatus Melainabacteria	0	0
GH128	Chloroflexi	0.13504823151125403	0.13504823151125403
GH128	Actinobacteria	0	0
GH128	Spirochaetes	0	0
GH128	Lentisphaerae	0	0
GH128	Euryarchaeota	0	0
GH128	Fusobacteria	0	0
GH128	Synergistetes	0	0
GH128	Tenericutes	0	0
GH128	Fibrobacteres	0	0
GH128	Elusimicrobia	0	0
GH128	Verrucomicrobia	0	0
GH128	Bacteroidetes	0.016685255409324112	0.016060673656033905
GH128	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH128	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH128	Bacteria phylum incertae sedis	0	0
GH128		0.020974889217134418	0.008862629246676515
GH129	Proteobacteria	0.0012705238467552776	0.0012705238467552776
GH129	Firmicutes	0.043367883188073025	0.04223598467086008
GH129	Candidatus Melainabacteria	0	0
GH129	Chloroflexi	0.001607717041800643	0.001607717041800643
GH129	Actinobacteria	0.23268950437317784	0.2319606413994169
GH129	Spirochaetes	0	0
GH129	Lentisphaerae	0.3333333333333333	0.3333333333333333
GH129	Euryarchaeota	0	0
GH129	Fusobacteria	0	0
GH129	Synergistetes	0	0
GH129	Tenericutes	0	0
GH129	Fibrobacteres	0	0
GH129	Elusimicrobia	0	0
GH129	Verrucomicrobia	0	0
GH129	Bacteroidetes	0	0
GH129	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH129	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH129	Bacteria phylum incertae sedis	0.025142857142857144	0.014857142857142857
GH129		0.0310192023633678	0.0310192023633678
GH13	Proteobacteria	4.344116497263487	0.6615519937451134
GH13	Firmicutes	6.338162767006775	0.9158352602558091
GH13	Candidatus Melainabacteria	3.7142857142857144	1
GH13	Chloroflexi	4.985530546623794	1
GH13	Actinobacteria	6.586916909620991	0.89067055393586
GH13	Spirochaetes	5.339285714285714	0.9940476190476191
GH13	Lentisphaerae	6.17948717948718	1
GH13	Euryarchaeota	0.01818181818181818	0.012121212121212121
GH13	Fusobacteria	2.2	0.9818181818181818
GH13	Synergistetes	0.6428571428571429	0.5
GH13	Tenericutes	0.1912568306010929	0.10382513661202186
GH13	Fibrobacteres	4	1
GH13	Elusimicrobia	1	0.9868421052631579
GH13	Verrucomicrobia	2.900139664804469	0.9993016759776536
GH13	Bacteroidetes	4.647022083426277	0.9973678340397055
GH13	Bacteria phylum [Firmicutes/Actinobacteria]	7.222222222222222	1
GH13	Bacteria phylum [Proteobacteria/Firmicutes]	2.911392405063291	1
GH13	Bacteria phylum incertae sedis	4.817142857142857	0.8982857142857142
GH13		5.007680945347119	0.8700147710487445
GH130	Proteobacteria	0.03801798279906177	0.02111024237685692
GH130	Firmicutes	0.4904839674660026	0.24681855666769076
GH130	Candidatus Melainabacteria	0	0
GH130	Chloroflexi	0.6430868167202572	0.44212218649517687
GH130	Actinobacteria	0.0012755102040816326	0.0012755102040816326
GH130	Spirochaetes	0.4880952380952381	0.24404761904761904
GH130	Lentisphaerae	5.769230769230769	1
GH130	Euryarchaeota	0	0
GH130	Fusobacteria	0	0
GH130	Synergistetes	0	0
GH130	Tenericutes	0.13114754098360656	0.06557377049180328
GH130	Fibrobacteres	0	0
GH130	Elusimicrobia	0	0
GH130	Verrucomicrobia	0.013966480446927373	0.004189944134078212
GH130	Bacteroidetes	1.5325005576622797	0.7285300022306491
GH130	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH130	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH130	Bacteria phylum incertae sedis	0.47314285714285714	0.07542857142857143
GH130		0.5208271787296898	0.2658788774002954
GH133	Proteobacteria	0.05756450351837373	0.051211884284597345
GH133	Firmicutes	0.14785828630564493	0.14688808757660526
GH133	Candidatus Melainabacteria	0	0
GH133	Chloroflexi	0.001607717041800643	0.001607717041800643
GH133	Actinobacteria	0	0
GH133	Spirochaetes	0	0
GH133	Lentisphaerae	0.6410256410256411	0.6410256410256411
GH133	Euryarchaeota	0	0
GH133	Fusobacteria	0	0
GH133	Synergistetes	0.8571428571428571	0.8571428571428571
GH133	Tenericutes	0	0
GH133	Fibrobacteres	0	0
GH133	Elusimicrobia	0	0
GH133	Verrucomicrobia	0.002094972067039106	0.002094972067039106
GH133	Bacteroidetes	0.9575284407762659	0.9530225295561008
GH133	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH133	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH133	Bacteria phylum incertae sedis	0.104	0.104
GH133		0.2469719350073855	0.2446085672082718
GH135	Proteobacteria	1.9546520719311962e-4	1.9546520719311962e-4
GH135	Firmicutes	0	0
GH135	Candidatus Melainabacteria	0	0
GH135	Chloroflexi	0	0
GH135	Actinobacteria	0	0
GH135	Spirochaetes	0	0
GH135	Lentisphaerae	0	0
GH135	Euryarchaeota	0	0
GH135	Fusobacteria	0.004545454545454545	0.004545454545454545
GH135	Synergistetes	0	0
GH135	Tenericutes	0	0
GH135	Fibrobacteres	0	0
GH135	Elusimicrobia	0	0
GH135	Verrucomicrobia	0	0
GH135	Bacteroidetes	0	0
GH135	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH135	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
GH135	Bacteria phylum incertae sedis	0	0
GH135		0	0
GH136	Proteobacteria	0.006645817044566067	0.006157154026583268
GH136	Firmicutes	0.14926507446275245	0.13149426774250925
GH136	Candidatus Melainabacteria	0	0
GH136	Chloroflexi	0.028938906752411574	0.014469453376205787
GH136	Actinobacteria	0.0794460641399417	0.07525510204081633
GH136	Spirochaetes	0	0
GH136	Lentisphaerae	0	0
GH136	Euryarchaeota	0	0
GH136	Fusobacteria	0	0
GH136	Synergistetes	0	0
GH136	Tenericutes	0.03278688524590164	0.03278688524590164
GH136	Fibrobacteres	0	0
GH136	Elusimicrobia	0	0
GH136	Verrucomicrobia	0	0
GH136	Bacteroidetes	0.1645326790095918	0.1517733660495204
GH136	Bacteria phylum [Firmicutes/Actinobacteria]	0	0
GH136	Bacteria phylum [Proteobacteria/Firmicutes]	0	0
