Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,AvgSpotLen,Bases,instrument_model (run)
ERR1136933,WGS,PRJEB11532,SAMEA3664772,391733515,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215799,SAMEA3664772,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD380,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664772,PNP_Main_283,ERP012929,PNP_Main_283,195,974897411,
ERR1136934,WGS,PRJEB11532,SAMEA3664773,390056856,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215800,SAMEA3664773,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD381,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664773,PNP_Main_284,ERP012929,PNP_Main_284,195,965110073,
ERR1136935,WGS,PRJEB11532,SAMEA3664774,385515785,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215801,SAMEA3664774,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD382,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664774,PNP_Main_285,ERP012929,PNP_Main_285,195,949348337,
ERR1136936,WGS,PRJEB11532,SAMEA3664775,444711564,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215802,SAMEA3664775,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD383,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664775,PNP_Main_286,ERP012929,PNP_Main_286,195,1100070768,
ERR1136937,WGS,PRJEB11532,SAMEA3664776,684568714,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215803,SAMEA3664776,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,Illumina HiSeq 2500,FD384,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664776,PNP_Main_287,ERP012929,PNP_Main_287,195,1687950839,
ERR1136938,WGS,PRJEB11532,SAMEA3664836,585924368,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215804,SAMEA3664836,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD449,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664836,PNP_Main_347,ERP012929,PNP_Main_347,196,1457576209,
ERR1136939,WGS,PRJEB11532,SAMEA3664837,458606249,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215805,SAMEA3664837,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,Illumina HiSeq 2500,FD450,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664837,PNP_Main_348,ERP012929,PNP_Main_348,196,1130991972,
ERR1136940,WGS,PRJEB11532,SAMEA3664838,451445442,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215806,SAMEA3664838,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD451,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664838,PNP_Main_349,ERP012929,PNP_Main_349,195,1103995479,
ERR1136941,WGS,PRJEB11532,SAMEA3664839,264215365,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215807,SAMEA3664839,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD452,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664839,PNP_Main_350,ERP012929,PNP_Main_350,196,654005946,
ERR1136942,WGS,PRJEB11532,SAMEA3664840,439764978,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215808,SAMEA3664840,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,Illumina HiSeq 2500,FD453,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664840,PNP_Main_351,ERP012929,PNP_Main_351,195,1073118612,
ERR1136943,WGS,PRJEB11532,SAMEA3664841,417235496,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215809,SAMEA3664841,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,Illumina HiSeq 2500,FD454,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664841,PNP_Main_352,ERP012929,PNP_Main_352,195,1033202800,
ERR1136944,WGS,PRJEB11532,SAMEA3664842,355924670,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215810,SAMEA3664842,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,Illumina HiSeq 2500,FD455,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664842,PNP_Main_353,ERP012929,PNP_Main_353,195,870058338,
ERR1136945,WGS,PRJEB11532,SAMEA3664843,830119978,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215811,SAMEA3664843,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD456,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664843,PNP_Main_354,ERP012929,PNP_Main_354,196,2080368678,
ERR1136946,WGS,PRJEB11532,SAMEA3664906,681796666,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215812,SAMEA3664906,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD521,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664906,PNP_Main_417,ERP012929,PNP_Main_417,196,1700983104,
ERR1136947,WGS,PRJEB11532,SAMEA3664907,630331700,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215813,SAMEA3664907,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,Illumina HiSeq 2500,FD522,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664907,PNP_Main_418,ERP012929,PNP_Main_418,196,1578562251,
ERR1136948,WGS,PRJEB11532,SAMEA3664908,497794899,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215814,SAMEA3664908,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,Illumina HiSeq 2500,FD523,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664908,PNP_Main_419,ERP012929,PNP_Main_419,195,1220688676,
ERR1136949,WGS,PRJEB11532,SAMEA3664909,649867957,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215815,SAMEA3664909,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD524,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664909,PNP_Main_420,ERP012929,PNP_Main_420,196,1617614272,
ERR1136950,WGS,PRJEB11532,SAMEA3664910,629636340,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215816,SAMEA3664910,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD525,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664910,PNP_Main_421,ERP012929,PNP_Main_421,195,1558458849,
ERR1136951,WGS,PRJEB11532,SAMEA3664911,536044506,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215817,SAMEA3664911,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD526,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664911,PNP_Main_422,ERP012929,PNP_Main_422,195,1323072759,
ERR1136952,WGS,PRJEB11532,SAMEA3664912,461478964,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215818,SAMEA3664912,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD527,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664912,PNP_Main_423,ERP012929,PNP_Main_423,195,1139434165,
ERR1136953,WGS,PRJEB11532,SAMEA3664913,502626726,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215819,SAMEA3664913,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD528,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664913,PNP_Main_424,ERP012929,PNP_Main_424,195,1242549583,
ERR1136954,WGS,PRJEB11532,SAMEA3664892,602872163,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215820,SAMEA3664892,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD506,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664892,PNP_Main_403,ERP012929,PNP_Main_403,196,1537240182,
ERR1136955,WGS,PRJEB11532,SAMEA3664893,997531715,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215821,SAMEA3664893,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD507,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664893,PNP_Main_404,ERP012929,PNP_Main_404,196,2561521663,
ERR1136956,WGS,PRJEB11532,SAMEA3664894,383330541,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215822,SAMEA3664894,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD508,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664894,PNP_Main_405,ERP012929,PNP_Main_405,196,992081371,
ERR1136957,WGS,PRJEB11532,SAMEA3664895,87122318,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215823,SAMEA3664895,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,Illumina HiSeq 2500,FD509,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664895,PNP_Main_406,ERP012929,PNP_Main_406,195,219021678,
ERR1136958,WGS,PRJEB11532,SAMEA3664896,1283691313,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215824,SAMEA3664896,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD510,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664896,PNP_Main_407,ERP012929,PNP_Main_407,197,3313243324,
ERR1136959,WGS,PRJEB11532,SAMEA3664897,739723358,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215825,SAMEA3664897,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,Illumina HiSeq 2500,FD511,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664897,PNP_Main_408,ERP012929,PNP_Main_408,197,1897139371,
ERR1136960,WGS,PRJEB11532,SAMEA3664898,410742513,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215826,SAMEA3664898,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD512,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664898,PNP_Main_409,ERP012929,PNP_Main_409,196,1038110926,
ERR1136961,WGS,PRJEB11532,SAMEA3664899,1084130668,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215827,SAMEA3664899,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD513,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664899,PNP_Main_410,ERP012929,PNP_Main_410,197,2853201248,
ERR1136962,WGS,PRJEB11532,SAMEA3664900,603624149,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215828,SAMEA3664900,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD514,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664900,PNP_Main_411,ERP012929,PNP_Main_411,196,1546849822,
ERR1136963,WGS,PRJEB11532,SAMEA3664901,416035558,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215829,SAMEA3664901,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD515,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664901,PNP_Main_412,ERP012929,PNP_Main_412,197,1075645306,
ERR1136964,WGS,PRJEB11532,SAMEA3664902,462830268,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215830,SAMEA3664902,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD516,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664902,PNP_Main_413,ERP012929,PNP_Main_413,197,1202659893,
ERR1136965,WGS,PRJEB11532,SAMEA3664903,641706761,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215831,SAMEA3664903,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,Illumina HiSeq 2500,FD517,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664903,PNP_Main_414,ERP012929,PNP_Main_414,196,1652115135,
ERR1136966,WGS,PRJEB11532,SAMEA3664904,513050441,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215832,SAMEA3664904,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD518,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664904,PNP_Main_415,ERP012929,PNP_Main_415,197,1337896603,
ERR1136967,WGS,PRJEB11532,SAMEA3664905,722436039,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215833,SAMEA3664905,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,Illumina HiSeq 2500,FD520,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664905,PNP_Main_416,ERP012929,PNP_Main_416,197,1875345318,
ERR1136968,WGS,PRJEB11532,SAMEA3664906,741643531,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215834,SAMEA3664906,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD521,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664906,PNP_Main_417,ERP012929,PNP_Main_417,196,1912008342,
ERR1136969,WGS,PRJEB11532,SAMEA3664907,501838570,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215835,SAMEA3664907,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,Illumina HiSeq 2500,FD522,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664907,PNP_Main_418,ERP012929,PNP_Main_418,197,1295240762,
ERR1136970,WGS,PRJEB11532,SAMEA3664908,671836493,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215836,SAMEA3664908,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,Illumina HiSeq 2500,FD523,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664908,PNP_Main_419,ERP012929,PNP_Main_419,196,1722842571,
ERR1136971,WGS,PRJEB11532,SAMEA3664909,473337103,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215837,SAMEA3664909,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD524,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664909,PNP_Main_420,ERP012929,PNP_Main_420,196,1215580664,
ERR1136972,WGS,PRJEB11532,SAMEA3664910,489497347,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215838,SAMEA3664910,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,Illumina HiSeq 2500,FD525,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664910,PNP_Main_421,ERP012929,PNP_Main_421,196,1253231280,
ERR1136973,WGS,PRJEB11532,SAMEA3664911,522055546,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215839,SAMEA3664911,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD526,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664911,PNP_Main_422,ERP012929,PNP_Main_422,196,1332382587,
ERR1136974,WGS,PRJEB11532,SAMEA3664912,515260770,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215840,SAMEA3664912,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,Illumina HiSeq 2500,FD527,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664912,PNP_Main_423,ERP012929,PNP_Main_423,196,1308565433,
ERR1136975,WGS,PRJEB11532,SAMEA3664913,390305263,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3","s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1215841,SAMEA3664913,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,Illumina HiSeq 2500,FD528,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3664913,PNP_Main_424,ERP012929,PNP_Main_424,196,996575941,
