fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,p.adj,mOTU_nr,kingdom,phylum,class,order,family,genus,mOTU
0,0.6721027018188577,0.4984328612693573,0.48886793315229204,0.5079977893864226,-0.002902591671347189,0.05145631067961165,0.04855371900826446,0.7621648246666382,ext_mOTU_v31_27461,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.05410731290884925,0.03919204595554588,0.5136624408248416,0.5010059179964194,0.5263189636532638,0.02666894006258526,0.07766990291262135,0.10433884297520661,0.0925759358901983,ext_mOTU_v31_27469,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0920176576677113,0.03492529931925486,0.48321632030811196,0.46943758923783213,0.4969950513783918,-0.03414707534301532,0.12815533980582525,0.09400826446280992,0.08494177735670627,ext_mOTU_v31_27474,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.180706473329995,0.5111409772927866,0.4986816721546518,0.5236002824309214,0.02247452459279467,0.0766990291262136,0.09917355371900827,0.3015711082775625,ext_mOTU_v31_27490,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.05356661991843008,0.20750833311458994,0.48478396052314854,0.4664303695585031,0.5031375514877939,-0.027493380406001744,0.2320388349514563,0.20454545454545456,0.33617715150965644,ext_mOTU_v31_27494,2 Bacteria,1239 Firmicutes,NA Firmicutes class incertae sedis,NA Firmicutes order incertae sedis,NA Firmicutes fam. incertae sedis,NA Firmicutes gen. incertae sedis,Firmicutes species incertae sedis
0,0.029146820688240687,0.4912345542806708,0.47921656043228095,0.5032525481290607,-0.01694415469790579,0.09029126213592233,0.07334710743801653,0.07268257817194197,ext_mOTU_v31_27502,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0,0.8235469192498734,0.49958276498435367,0.4889469892542297,0.5102185407144777,-0.001123325042124687,0.06310679611650485,0.06198347107438017,0.8826917469653158,ext_mOTU_v31_27514,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.03303307336659869,0.47112732564813875,0.49188247211746766,0.47642839906246665,0.5073365451724687,-0.017096605953622723,0.1524271844660194,0.1353305785123967,0.5980159996951245,ext_mOTU_v31_27520,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
0,0.06258515667715968,0.5106174275856535,0.49993801652808534,0.5212968386432217,0.020919922971997115,0.05242718446601942,0.07334710743801653,0.13257285876774683,ext_mOTU_v31_27530,2 Bacteria,1239 Firmicutes,909932 Negativicutes,1843488 Acidaminococcales,909930 Acidaminococcaceae,33024 Phascolarctobacterium,Phascolarctobacterium species incertae sedis
0,0.4855354858638665,0.49495306106073983,0.48232519210179725,0.5075809300196824,-0.01037270320147636,0.09611650485436893,0.08574380165289257,0.6130418003912134,ext_mOTU_v31_29322,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,84999 Coriobacteriales,84107 Coriobacteriaceae,102106 Collinsella,Collinsella species incertae sedis
-0.048940517014875284,0.49591958748759846,0.4919180775094279,0.4785161638570428,0.5053199911618129,-0.017580036909251376,0.11262135922330097,0.09504132231404959,0.6214768367370032,ext_mOTU_v31_29335,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,NA Erysipelotrichaceae gen. incertae sedis,Erysipelotrichaceae species incertae sedis
0,0.7715049805990055,0.5024352082163204,0.490636386305918,0.5142340301267228,0.0048503570568883825,0.07572815533980583,0.08057851239669421,0.843432192996693,ext_mOTU_v31_29341,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0032198944075242245,0.9476477104223099,0.4991660314531012,0.4855104723342878,0.5128215905719146,-0.001299847548744279,0.1087378640776699,0.10743801652892562,0.9682914883464473,ext_mOTU_v31_29368,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.5461779108181004,0.5019577950734173,0.49040672470280666,0.513508865444028,0.0036307470111530127,0.07281553398058252,0.07644628099173553,0.6658233194997883,ext_mOTU_v31_29375,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171550 Rikenellaceae,239759 Alistipes,Alistipes species incertae sedis
0,0.02041162296781461,0.4848336074781353,0.47441547975098763,0.495251735205283,-0.030273609885260372,0.07572815533980583,0.045454545454545456,0.05541865879149565,ext_mOTU_v31_29384,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,543314 Clostridiales Family XIII. Incertae Sedis,NA Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis
0,0.43642839020016555,0.5003435168097569,0.4907679497513263,0.5099190838681874,0.0011052716039476815,0.04951456310679612,0.0506198347107438,0.5718064564570534,ext_mOTU_v31_29429,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus species incertae sedis
-0.0016812481478713144,0.1790499603260757,0.4958010711706652,0.48095162120177304,0.5106505211395573,-0.007885340608200286,0.13495145631067962,0.12706611570247933,0.29951796062166264,ext_mOTU_v31_29483,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus species incertae sedis
-0.1864104570499105,5.884085652014155e-6,0.4442208938457835,0.4229158781114484,0.46552590958011864,-0.09843336275375109,0.3825242718446602,0.2840909090909091,5.795824367233942e-5,ext_mOTU_v31_29533,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter species incertae sedis
0.08480124774460919,0.005638246134662853,0.5308076907646635,0.513443621293163,0.548171760236164,0.06191326325924737,0.16019417475728157,0.22210743801652894,0.020122001603778663,ext_mOTU_v31_29565,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,543314 Clostridiales Family XIII. Incertae Sedis,NA Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis
-0.010961606497293445,0.3254469889802871,0.4917355371900826,0.4773034865242428,0.5061675878559224,-0.01639853967744523,0.13106796116504854,0.11466942148760331,0.46205947724423346,ext_mOTU_v31_29586,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.6533115562796264,0.5014522988044613,0.4896245598735111,0.5132800377354114,0.003879483270480613,0.0766990291262136,0.08057851239669421,0.7517662183825141,ext_mOTU_v31_33910,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.05360019034057201,0.16390041010340156,0.510887226189521,0.4917341665397567,0.5300402858392852,0.018209901307871285,0.23592233009708738,0.25413223140495866,0.2802810832497405,ext_mOTU_v31_33921,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0,0.648773863465465,0.5020836676562626,0.4909355362318964,0.5132317990806288,0.004290700473401271,0.06699029126213592,0.07128099173553719,0.749170287823544,ext_mOTU_v31_33926,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter species incertae sedis
0,0.9944013976678329,0.4960874187595282,0.48358046355003464,0.5085943739690217,-0.008493139693492746,0.09320388349514563,0.08471074380165289,0.995411968193918,ext_mOTU_v31_33930,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171550 Rikenellaceae,239759 Alistipes,Alistipes species incertae sedis
-0.008437248697022573,0.23662219867837525,0.4944565915108722,0.4805479885046056,0.5083651945171388,-0.016049506539356495,0.1203883495145631,0.10433884297520661,0.3729165851171194,ext_mOTU_v31_34559,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.07617862896865155,0.08324481012262612,0.5203076105271603,0.5054600436321418,0.5351551774221789,0.041055524352082165,0.1087378640776699,0.14979338842975207,0.16871633327322372,meta_mOTU_v31_12227,2 Bacteria,1239 Firmicutes,NA Firmicutes class incertae sedis,NA Firmicutes order incertae sedis,NA Firmicutes fam. incertae sedis,NA Firmicutes gen. incertae sedis,Firmicutes species incertae sedis
0,0.08785495055268196,0.4900114338441788,0.4775069703164119,0.5025158973719456,-0.019483671668137692,0.09902912621359224,0.07954545454545454,0.17588335471359823,meta_mOTU_v31_12228,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.08359497659746212,0.04221451196314438,0.47737452860466983,0.45858178950713446,0.4961672677022052,-0.04242959159110968,0.2407766990291262,0.19834710743801653,0.09760867202745825,meta_mOTU_v31_12229,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.025962979942552436,0.235495453014981,0.5065122763379604,0.49017002585836067,0.5228545268175601,0.015774693091550995,0.14951456310679612,0.1652892561983471,0.3717356109290966,meta_mOTU_v31_12231,2 Bacteria,1239 Firmicutes,NA Firmicutes class incertae sedis,NA Firmicutes order incertae sedis,NA Firmicutes fam. incertae sedis,NA Firmicutes gen. incertae sedis,Firmicutes species incertae sedis
0.0654797539073323,0.01939088167746989,0.5103466260129985,0.490153234434283,0.5305400175917141,0.0030871379282676747,0.24174757281553397,0.24483471074380164,0.0537729687070998,meta_mOTU_v31_12233,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium sp. CAG:138
-0.06726300177379611,0.0012495188722044261,0.47820899863596245,0.4635966284572643,0.4928213688146606,-0.041230040921126546,0.14660194174757282,0.10537190082644628,0.005888880809193108,meta_mOTU_v31_12234,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
0,0.4682792866862604,0.505341811762818,0.4927694402675763,0.5179141832580597,0.010575302896573865,0.08446601941747572,0.09504132231404959,0.5959368183281221,meta_mOTU_v31_12235,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1263 Ruminococcus,Ruminococcus sp. CAG:177
-0.03418558113384173,0.7883714137023494,0.49715106715879,0.483931364922965,0.5103707693946149,-0.006776057129102148,0.10388349514563107,0.09710743801652892,0.8561696168652858,meta_mOTU_v31_12237,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.5503083050036112,0.5007462087779828,0.48994632941212135,0.5115460881438443,0.0010049747251865554,0.06407766990291262,0.06508264462809918,0.6678013053748885,meta_mOTU_v31_12238,2 Bacteria,NA Bacteria phylum incertae sedis,NA Bacteria class incertae sedis,NA Bacteria order incertae sedis,NA Bacteria fam. incertae sedis,NA Bacteria gen. incertae sedis,Bacteria species incertae sedis
-0.1839641037940935,2.624527240760423e-5,0.4488626333948488,0.42409694761541056,0.473628319174287,-0.07593877878520422,0.5563106796116505,0.48037190082644626,2.1364953158256334e-4,meta_mOTU_v31_12239,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.2305029939607846,8.302249244079076e-9,0.43328151327930675,0.40826525352931314,0.45829777302930036,-0.09965096686191133,0.5893203883495146,0.4896694214876033,1.5726375971957481e-7,meta_mOTU_v31_12240,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,NA Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis
0,0.8421910632627572,0.501135360667576,0.49150867535730797,0.5107620459778441,0.0021383294551873544,0.04951456310679612,0.05165289256198347,0.8967375079118366,meta_mOTU_v31_12248,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,1263 Ruminococcus,Ruminococcus species incertae sedis
-0.005046586511286712,0.9207498428079535,0.4962744724384177,0.4788918840136963,0.5136570608631391,-0.007502206531332739,0.18932038834951456,0.18181818181818182,0.951666941412208,meta_mOTU_v31_12251,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.020457831997751058,0.6185463751275824,0.4947454465217042,0.46974878833388284,0.5197421047095255,-0.0024492497793468515,0.44563106796116503,0.4431818181818182,0.7270503335330174,meta_mOTU_v31_12252,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0479344191230366,0.20413942544042177,0.48499358099975926,0.4640706063373991,0.5059165556621195,-0.044710342614137866,0.30194174757281556,0.2572314049586777,0.33129752634891385,meta_mOTU_v31_12253,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0653138253561948,0.1158659077686494,0.4846686191125732,0.4654802220017358,0.5038570162234106,-0.03397857658669662,0.2436893203883495,0.2097107438016529,0.2173675977149573,meta_mOTU_v31_12254,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.23094656779597125,0.49146774452379044,0.4797914752227359,0.503144013824845,-0.017255075022065317,0.0854368932038835,0.06818181818181818,0.36869103610864135,meta_mOTU_v31_12255,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium sp. CAG:448
0,0.8554740122186729,0.4989017491775656,0.4872931125880119,0.5105103857671193,-0.0023188638369573966,0.0766990291262136,0.0743801652892562,0.9089988155721606,meta_mOTU_v31_12256,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0973621858393411,0.014645303609585115,0.4728671868731445,0.4479957570451697,0.4977386167011193,-0.05050950814410654,0.5339805825242718,0.4834710743801653,0.043714012289216175,meta_mOTU_v31_12259,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.18660179744089334,1.2432046483186075e-5,0.4435689641338362,0.42255092834351177,0.4645869999241606,-0.09765907084971517,0.3300970873786408,0.23243801652892562,1.093354088030204e-4,meta_mOTU_v31_12260,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186806 Eubacteriaceae,1730 Eubacterium,Eubacterium species incertae sedis
0.18045512215354356,7.247615023027847e-6,0.5451255716922089,0.5210191749566047,0.5692319684278131,0.08766548984995587,0.4009708737864078,0.48863636363636365,6.998922350669047e-5,meta_mOTU_v31_12262,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,NA Bacteroidales fam. incertae sedis,NA Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis
-0.031928964332156896,0.25883622022177316,0.4884257401909653,0.4696578206521075,0.5071936597298231,-0.030406001765225066,0.23495145631067962,0.20454545454545456,0.3912870678690005,meta_mOTU_v31_12264,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.0798374100910203,0.026193487284105525,0.4801723100377116,0.45742655080393746,0.5029180692714857,-0.03494343256037874,0.3737864077669903,0.33884297520661155,0.06632541124638545,meta_mOTU_v31_12265,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.14070666723999573,7.731707027443386e-5,0.5307735898258845,0.5138534226410919,0.5476937570106771,0.05484433924416271,0.14660194174757282,0.20144628099173553,5.252228566918438e-4,meta_mOTU_v31_12266,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,1506577 Tyzzerella,Tyzzerella species incertae sedis
